submission_id,RT,age,comments,condition,correctness,education,endTime,expected,experiment_id,gender,item,key_pressed,languages,number_of_items,picture,startDate,startTime,timeSpent,trial_number,trial_type
3221,1231,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,161,s,German,1,images/main/conjunction/1/no_target/C_1_NT_1.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,15,main
3221,812,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,189,l,German,15,images/main/conjunction/15/target/C_15_T_5.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,16,main
3221,1564,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,210,s,German,30,images/main/conjunction/30/no_target/C_30_NT_2.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,17,main
3221,1690,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,212,s,German,30,images/main/conjunction/30/no_target/C_30_NT_4.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,18,main
3221,1611,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,214,s,German,30,images/main/conjunction/30/no_target/C_30_NT_6.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,19,main
3221,1104,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,176,l,German,5,images/main/conjunction/5/target/C_5_T_8.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,20,main
3221,941,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,173,l,German,5,images/main/conjunction/5/target/C_5_T_5.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,21,main
3221,874,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,177,s,German,5,images/main/conjunction/5/no_target/C_5_NT_1.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,22,main
3221,951,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,203,l,German,30,images/main/conjunction/30/target/C_30_T_3.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,23,main
3221,1149,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,174,l,German,5,images/main/conjunction/5/target/C_5_T_6.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,24,main
